Serial #,userID,itemID,prediction
2068,207,18574,4.976230145
2069,207,55655,4.985969543
2070,208,95525,4.965384007
2071,208,100981,4.95825243
2072,208,17032,4.963910103
2073,208,135206,4.964019299
2074,208,15486,4.990666866
2075,208,21672,4.998870373
2076,208,99878,4.95145607
2077,208,99989,4.98524332
2078,208,101806,4.962972641
2079,208,55655,4.991226196
2080,209,7923,4.97680378
2081,209,8505,4.971791267
2082,209,75173,4.968799591
2083,209,72327,4.965096474
2084,209,15486,4.967176437
2085,209,9751,4.982800007
2086,209,65905,4.996283531
2087,209,34880,4.969880104
2088,209,22340,4.970396042
2089,209,66972,4.980975151
2090,210,32496,4.973419666
2091,210,7923,4.988504887
2092,210,39479,4.972561359
2093,210,15486,4.975527287
2094,210,128998,4.993691921
2095,210,34,4.995022774
2096,210,120347,4.980081081
2097,210,60938,4.973834991
2098,210,58908,4.970552444
2099,210,99989,4.991108894
2100,211,130344,4.969268322
2101,211,8505,4.975226879
2102,211,100981,4.973093033
2103,211,55802,4.979717731
2104,211,15486,4.96228981
2105,211,105315,4.998180389
2106,211,125219,4.957208157
2107,211,101338,4.959363937
2108,211,99989,4.987279892
2109,211,55655,4.983959675
2110,212,7923,4.98308754
2111,212,52671,4.978699207
2112,212,75173,4.975902557
2113,212,17032,4.975297928
2114,212,120956,4.993132591
2115,212,91525,4.992384911
2116,212,58908,4.97409296
2117,212,114440,4.971288681
2118,212,99989,4.977394581
2119,212,55655,4.984848022
2120,213,75173,4.972959042
2121,213,81596,4.950796604
2122,213,15486,4.989499569
2123,213,131957,4.996036053
2124,213,120347,4.95626545
2125,213,50150,4.969040871
2126,213,114440,4.958850861
2127,213,125219,4.969509602
2128,213,99989,4.982638836
2129,213,55655,4.982341766
2130,214,7923,4.990719795
2131,214,37963,4.979907036
2132,214,52671,4.988455296
2133,214,15486,4.966135502
2134,214,35607,4.997249603
2135,214,5273,4.9708848
2136,214,54715,4.967515469
2137,214,100098,4.968053341
2138,214,99989,4.989541054
2139,214,105886,4.970726013
2140,215,128621,4.954446316
2141,215,130344,4.962146759
2142,215,72327,4.955733299
2143,215,81596,4.958692551
2144,215,12211,4.98486805
2145,215,120347,4.961696148
2146,215,27317,4.972642899
2147,215,99989,4.983984947
2148,215,55655,4.984994411
2149,215,105886,4.955915928
2150,216,7923,4.995537758
2151,216,31095,4.996688843
2152,216,17032,4.96473217
2153,216,84396,4.992966652
2154,216,67121,4.967146397
2155,216,114440,4.970106602
2156,216,97313,4.966426849
2157,216,55655,4.985464573
2158,216,105886,4.971899033
2159,216,61955,4.970560074
2160,217,130344,4.991463184
2161,217,76598,4.971375465
2162,217,71021,4.965576172
2163,217,75173,4.985781193
2164,217,120347,4.98168087
2165,217,26072,4.970075607
2166,217,66972,4.978513241
2167,217,101338,4.980613708
2168,217,99989,4.985208511
2169,217,55655,4.978664398
2170,218,7923,4.956264496
2171,218,51615,4.993105412
2172,218,63017,4.938523769
2173,218,75173,4.973496437
2174,218,110476,4.957273483
2175,218,84713,4.999034882
2176,218,120347,4.970092297
2177,218,101338,4.937839985
2178,218,99989,4.980333805
2179,218,55655,4.979394913
2180,219,69564,4.969136715
2181,219,63017,4.961567879
2182,219,17032,4.972245216
2183,219,70578,4.994373798
2184,219,34880,4.96624279
2185,219,30875,4.960237503
2186,219,66972,4.961575508
2187,219,101338,4.97355032
2188,219,55655,4.990122795
2189,219,105886,4.96094656
2190,220,76362,4.968747616
2191,220,63017,4.970556736
2192,220,75173,4.984962463
2193,220,10103,4.963789463
2194,220,117547,4.999761105
2195,220,20149,4.997416973
2196,220,60928,4.980169296
2197,220,66972,4.987877846
2198,220,58908,4.977356911
2199,220,99989,4.97507143
2200,221,41139,4.960961819
2201,221,114597,4.972028732
2202,221,100981,4.95980835
2203,221,52671,4.961852551
2204,221,10103,4.959840775
2205,221,110476,4.97917223
2206,221,62920,4.998574257
2207,221,58908,4.955178738
2208,221,99989,4.97198391
2209,221,105886,4.991217613
2210,222,108424,4.955485821
2211,222,75173,4.984050274
2212,222,110476,4.990549564
2213,222,120347,4.986103535
2214,222,60928,4.969783783
2215,222,125219,4.950639248
2216,222,101338,4.973035336
2217,222,99989,4.991084099
2218,222,48543,4.968680859
2219,222,55655,4.98250246
2220,223,130344,4.964312553
2221,223,75173,4.970015526
2222,223,15486,4.976311684
2223,223,122285,4.976257801
2224,223,69964,4.961878777
2225,223,125219,4.988586903
2226,223,101338,4.962648392
2227,223,99989,4.998058319
2228,223,55655,4.988876343
2229,223,105886,4.973482609
2230,224,110476,4.970623016
2231,224,35250,4.966331005
2232,224,15486,4.972793579
2233,224,87146,4.969624043
2234,224,81935,4.971158028
2235,224,43730,4.99104929
2236,224,84734,4.966814995
2237,224,35248,4.963659286
2238,224,125219,4.969680786
2239,224,99989,4.992565632
2240,225,70128,4.973255157
2241,225,130344,4.97740078
2242,225,71021,4.961143017
2243,225,114597,4.959951878
2244,225,63017,4.967288017
2245,225,75173,4.990058899
2246,225,81596,4.966607571
2247,225,58908,4.991801262
2248,225,99989,4.968076706
2249,225,55655,4.987606525
2250,226,130344,4.966897964
2251,226,28985,4.996172905
2252,226,100981,4.98497057
2253,226,75173,4.966840267
2254,226,109467,4.974654198
2255,226,67121,4.963345051
2256,226,58908,4.986822128
2257,226,101338,4.975790024
2258,226,99989,4.981056213
2259,226,55655,4.976016998
2260,227,130344,4.956878662
2261,227,76598,4.970058918
2262,227,100981,4.980852127
2263,227,75173,4.969672203
2264,227,120347,4.989240646
2265,227,26072,4.970004082
2266,227,114440,4.96035099
2267,227,125219,4.962929726
2268,227,99989,4.96717453
2269,227,55655,4.986606598
2270,228,95525,4.970807076
2271,228,13938,4.981981754
2272,228,16681,4.967875004
2273,228,108424,4.980237007
2274,228,4786,4.984977245
2275,228,75173,4.979537487
2276,228,81444,4.986230373
2277,228,125219,4.972854614
2278,228,99989,4.971185684
2279,228,55655,4.988060474
2280,229,8505,4.975369453
2281,229,100981,4.967178822
2282,229,52671,4.968527794
2283,229,135206,4.967669487
2284,229,63104,4.993014336
2285,229,51165,4.966722965
2286,229,27317,4.981317043
2287,229,118330,4.958758354
2288,229,25340,4.955245972
2289,229,99989,4.974713802
2290,230,7923,4.977463722
2291,230,8505,4.964196205
2292,230,63017,4.96396637
2293,230,35250,4.963955879
2294,230,15486,4.981550217
2295,230,120347,4.962109089
2296,230,101338,4.990631104
2297,230,99989,4.972593784
2298,230,55655,4.990465641
2299,230,33039,4.966329575
2300,231,70128,4.973698139
2301,231,17355,4.99682951
2302,231,75173,4.96954298
2303,231,2726,4.997005939
2304,231,6387,4.976578236
2305,231,15486,4.982025623
2306,231,58908,4.979808807
2307,231,114440,4.975624561
2308,231,125219,4.962715626
2309,231,55655,4.989484787
2310,232,7923,4.986377239
2311,232,120956,4.969736099
2312,232,90006,4.998164654
2313,232,5788,4.99838686
2314,232,69964,4.979590416
2315,232,17695,4.980696678
2316,232,27317,4.970443726
2317,232,35248,4.971284866
2318,232,66972,4.978964806
2319,232,55655,4.984314919
2320,233,98761,4.954082489
2321,233,100981,4.962399006
2322,233,52671,4.96857357
2323,233,135206,4.949363708
2324,233,120347,4.97617197
2325,233,38981,4.953286171
2326,233,35248,4.963562489
2327,233,58908,4.96747303
2328,233,101338,4.95866394
2329,233,99989,4.989543438
2330,234,70128,4.949024677
2331,234,52671,4.964711666
2332,234,15486,4.985610962
2333,234,102152,4.999239922
2334,234,3874,4.979245663
2335,234,50150,4.954687119
2336,234,58908,4.94815588
2337,234,62338,4.959841728
2338,234,29150,4.964911938
2339,234,105886,4.958686352
2340,235,7923,4.983884811
2341,235,75173,4.974424839
2342,235,110476,4.975029945
2343,235,135206,4.981179714
2344,235,76060,4.986281872
2345,235,58908,4.968413353
2346,235,62338,4.973112583
2347,235,120581,4.96282053
2348,235,99989,4.978329659
2349,235,55655,4.988861561
2350,236,130344,4.978099346
2351,236,7923,4.970211029
2352,236,40037,4.985133171
2353,236,52671,4.955132484
2354,236,75173,4.9570117
2355,236,113736,4.960035324
2356,236,120347,4.965054512
2357,236,57180,4.99452877
2358,236,99989,4.952447891
2359,236,55655,4.976423264
2360,237,8505,4.969869137
2361,237,100981,4.985596657
2362,237,75173,4.969777584
2363,237,110476,4.9738307
2364,237,15486,4.979309559
2365,237,60928,4.966852188
2366,237,56386,4.9662323
2367,237,125219,4.969806194
2368,237,99989,4.968185902
2369,237,55655,4.986674309
2370,238,130344,4.961632729
2371,238,7923,4.968222618
2372,238,53570,4.98160553
2373,238,52671,4.959458828
2374,238,75173,4.962989807
2375,238,120347,4.968876362
2376,238,42981,4.996218204
2377,238,2341,4.996134758
2378,238,58908,4.958248615
2379,238,55655,4.994243622
2380,239,130344,4.965425491
2381,239,92523,4.972004414
2382,239,100981,4.961045265
2383,239,52671,4.958815575
2384,239,15486,4.96842289
2385,239,96661,4.96148634
2386,239,114440,4.960483551
2387,239,62338,4.952558994
2388,239,99989,4.980296612
2389,239,55655,4.983208656
2390,240,98993,4.962647438
2391,240,52309,4.971227646
2392,240,52671,4.991073608
2393,240,9021,4.966221809
2394,240,35250,4.963516712
2395,240,135206,4.968076706
2396,240,113736,4.98423624
2397,240,26072,4.9658494
2398,240,86452,4.99957943
2399,240,55655,4.986681461
2400,241,130344,4.969730854
2401,241,75173,4.985789299
2402,241,64009,4.993674755
2403,241,17032,4.964597702
2404,241,110476,4.985737324
2405,241,66972,4.962282658
2406,241,58908,4.966557503
2407,241,99989,4.956040859
2408,241,55655,4.95858717
2409,241,105886,4.975043774
2410,242,3058,4.993723392
2411,242,75173,4.986120701
2412,242,35250,4.958526611
2413,242,39047,4.972680092
2414,242,26072,4.961663723
2415,242,109557,4.990604877
2416,242,60928,4.963368416
2417,242,108565,4.96023941
2418,242,100098,4.969710827
2419,242,55655,4.985624313
2420,243,70128,4.964907169
2421,243,75173,4.955757141
2422,243,117044,4.956496239
2423,243,81393,4.997562408
2424,243,99878,4.960864067
2425,243,51983,4.967551231
2426,243,118330,4.979406357
2427,243,54715,4.957949162
2428,243,99989,4.986046791
2429,243,55655,4.98372364
2430,244,7923,4.979447365
2431,244,75173,4.982508659
2432,244,110476,4.97706461
2433,244,24649,4.967331886
2434,244,120347,4.973011971
2435,244,34880,4.98348856
2436,244,121041,4.99580431
2437,244,58908,4.973145485
2438,244,99989,4.985786438
2439,244,55655,4.977196693
2440,245,7923,4.976678848
2441,245,8505,4.965292454
2442,245,75173,4.972300053
2443,245,34880,4.964221001
2444,245,74755,4.999588013
2445,245,4438,4.963802338
2446,245,114440,4.97435379
2447,245,99989,4.976487637
2448,245,55655,4.994062424
2449,245,105886,4.980319023
2450,246,7923,4.965548515
2451,246,52671,4.970677376
2452,246,75173,4.965397835
2453,246,60928,4.963599682
2454,246,35248,4.965607166
2455,246,114440,4.964466572
2456,246,101338,4.985954285
2457,246,62338,4.972370148
2458,246,99989,4.98746109
2459,246,55655,4.984818459
2460,247,56333,4.986192703
2461,247,108424,4.96015501
2462,247,114597,4.976419926
2463,247,100981,4.958616257
2464,247,52671,4.98192358
2465,247,75173,4.949821472
2466,247,30266,4.959480762
2467,247,15486,4.988384724
2468,247,99989,4.99223423
2469,247,76449,4.950211525
2470,248,33558,4.968829632
2471,248,103291,4.962106228
2472,248,52671,4.982729912
2473,248,75173,4.984884739
2474,248,15486,4.989115715
2475,248,120347,4.970574379
2476,248,113677,4.990913391
2477,248,48596,4.995898724
2478,248,66972,4.963251114
2479,248,99989,4.98828125
2480,249,80895,4.970290184
2481,249,7923,4.987188339
2482,249,69564,4.971467018
2483,249,52671,4.97817421
2484,249,110476,4.976346016
2485,249,103799,4.963477135
2486,249,135206,4.96855545
2487,249,109601,4.986701012
2488,249,35248,4.969788074
2489,249,114440,4.965943336
2490,250,7923,4.964504719
2491,250,114597,4.959902763
2492,250,92523,4.97574234
2493,250,100981,4.981128693
2494,250,50055,4.968496323
2495,250,75173,4.988686562
2496,250,135212,4.969009399
2497,250,110476,4.983384609
2498,250,36671,4.995213985
2499,250,99989,4.992161751
2500,251,7923,4.973353386
2501,251,114597,4.963773251
2502,251,75173,4.973731041
2503,251,110476,4.9688797
2504,251,120347,4.976636887
2505,251,90511,4.983448982
2506,251,58908,4.966917038
2507,251,101338,4.982797146
2508,251,99989,4.968533516
2509,251,55655,4.97249651
2510,252,130344,4.967821121
2511,252,76598,4.971300125
2512,252,108424,4.969789505
2513,252,114597,4.976339817
2514,252,35250,4.973038673
2515,252,15486,4.963832378
2516,252,117003,4.982397556
2517,252,34797,4.999803066
2518,252,58995,4.984008312
2519,252,99989,4.967381477
2520,253,92523,4.953924179
2521,253,52671,4.980779171
2522,253,11396,4.974346161
2523,253,6387,4.960217953
2524,253,65871,4.976759911
2525,253,17695,4.942083359
2526,253,58908,4.946200371
2527,253,128565,4.968808174
2528,253,99989,4.989546776
2529,253,55655,4.953900337
2530,254,130344,4.942411423
2531,254,8505,4.97655344
2532,254,52671,4.973567963
2533,254,75173,4.977572918
2534,254,135206,4.951610088
2535,254,60928,4.970378399
2536,254,58908,4.988070011
2537,254,100098,4.95848465
2538,254,55655,4.988681316
2539,254,105886,4.957532406
2540,255,130344,4.972305775
2541,255,8505,4.979137897
2542,255,75173,4.973416805
2543,255,26072,4.969288826
2544,255,135358,4.981676102
2545,255,92788,4.997385979
2546,255,60928,4.972880363
2547,255,58908,4.970211983
2548,255,99989,4.974072456
2549,255,55655,4.969875336
2550,256,124863,4.962935925
2551,256,52671,4.971185207
2552,256,110476,4.962167263
2553,256,30266,4.960420609
2554,256,46788,4.994062901
2555,256,27317,4.959951878
2556,256,35248,4.96905756
2557,256,101338,4.966885567
2558,256,99989,4.979309559
2559,256,55655,4.984708786
2560,257,64603,4.973409653
2561,257,63017,4.967868805
2562,257,52671,4.987604141
2563,257,79784,4.997285366
2564,257,67121,4.975102901
2565,257,97313,4.968901634
2566,257,61340,4.968537331
2567,257,101338,4.988949299
2568,257,55655,4.987174988
2569,257,105886,4.981998444
2570,258,130344,4.97262907
2571,258,7923,4.953972816
2572,258,114597,4.963249207
2573,258,75173,4.982403278
2574,258,110476,4.984425068
2575,258,15486,4.965137959
2576,258,80085,4.959880829
2577,258,58908,4.941968441
2578,258,13760,4.94718647
2579,258,55655,4.967334747
2580,259,75173,4.991854668
2581,259,46153,4.977811813
2582,259,15486,4.969138145
2583,259,73231,4.970738411
2584,259,26132,4.968137741
2585,259,133133,4.991078854
2586,259,57119,4.999738693
2587,259,17695,4.975852489
2588,259,66972,4.991560936
2589,259,97313,4.981450558
2590,260,8505,4.955216885
2591,260,100981,4.976000309
2592,260,52671,4.973902225
2593,260,75173,4.981334686
2594,260,10103,4.962023735
2595,260,15486,4.971133232
2596,260,120347,4.972943783
2597,260,26072,4.965899467
2598,260,100098,4.947165489
2599,260,55655,4.986196995
2600,261,130344,4.971194744
2601,261,92523,4.957443237
2602,261,52671,4.953831673
2603,261,15486,4.964578629
2604,261,120347,4.972887516
2605,261,78536,4.974052906
2606,261,27317,4.956973076
2607,261,125219,4.980273724
2608,261,99989,4.991490841
2609,261,55655,4.985896587
2610,262,100981,4.963662148
2611,262,75173,4.979168892
2612,262,106151,4.979893684
2613,262,15486,4.949215412
2614,262,25449,4.963607311
2615,262,66972,4.963576317
2616,262,58908,4.963582516
2617,262,99989,4.984847069
2618,262,60402,4.947495937
2619,262,55655,4.95727253
2620,263,130344,4.981107712
2621,263,7923,4.983091831
2622,263,52671,4.971374035
2623,263,75173,4.960905075
2624,263,35250,4.965302467
2625,263,135206,4.960827351
2626,263,15486,4.987290382
2627,263,120347,4.977153301
2628,263,101338,4.976275444
2629,263,55655,4.981077194
2630,264,130344,4.937321186
2631,264,52309,4.947631359
2632,264,135206,4.956385612
2633,264,124028,4.939523697
2634,264,73927,4.943841457
2635,264,127395,4.97914505
2636,264,4157,4.987365246
2637,264,60928,4.963819981
2638,264,54702,4.944297791
2639,264,55655,4.975875854
2640,265,52671,4.973865032
2641,265,75173,4.976490021
2642,265,110476,4.977794647
2643,265,26072,4.967774391
2644,265,87805,4.97264576
2645,265,60928,4.966693878
2646,265,35248,4.967269421
2647,265,66972,4.967142582
2648,265,99989,4.993959427
2649,265,55655,4.988900661
2650,266,130344,4.949635506
2651,266,8505,4.960647106
2652,266,100981,4.97109127
2653,266,39479,4.964068413
2654,266,6387,4.962683201
2655,266,15486,4.981405735
2656,266,11140,4.98971796
2657,266,51983,4.96634388
2658,266,118330,4.948374748
2659,266,99989,4.989191532
2660,267,52671,4.959684372
2661,267,61532,4.959338188
2662,267,117003,4.963630676
2663,267,34880,4.991506577
2664,267,125105,4.997917175
2665,267,3275,4.985436916
2666,267,60928,4.956981182
2667,267,58908,4.963789463
2668,267,99989,4.986903191
2669,267,55655,4.973481655
2670,268,108424,4.97003746
2671,268,75173,4.986380577
2672,268,95524,4.960497856
2673,268,98221,4.997393131
2674,268,58908,4.978863716
2675,268,114440,4.977994919
2676,268,100098,4.965583801
2677,268,125219,4.960391521
2678,268,99989,4.986166
2679,268,55655,4.967245102
2680,269,7923,4.971354008
2681,269,69564,4.958593369
2682,269,100981,4.951936722
2683,269,52671,4.959889889
2684,269,106958,4.989161015
2685,269,34880,4.948284626
2686,269,114440,4.944948673
2687,269,99989,4.94406271
2688,269,55655,4.958981514
2689,269,105886,4.965929031
2690,270,130344,4.990958691
2691,270,39479,4.958335876
2692,270,110476,4.971251965
2693,270,40287,4.962551594
2694,270,35250,4.966617584
2695,270,120347,4.971817017
2696,270,26072,4.978348255
2697,270,99989,4.991782188
2698,270,55655,4.972845078
2699,270,105886,4.974137306
2700,271,130344,4.97604084
2701,271,100981,4.973770142
2702,271,15486,4.973143578
2703,271,99878,4.963020325
2704,271,9329,4.990223408
2705,271,35248,4.972416878
2706,271,58908,4.964869022
2707,271,99989,4.968134403
2708,271,55655,4.993067265
2709,271,105886,4.987419128
2710,272,120077,4.973610401
2711,272,75173,4.981359482
2712,272,103799,4.960340977
2713,272,15486,4.96713686
2714,272,69964,4.960316181
2715,272,94569,4.984143734
2716,272,2556,4.994182587
2717,272,101338,4.961172104
2718,272,99989,4.989198208
2719,272,55655,4.979691029
2720,273,130344,4.955524921
2721,273,108424,4.947622776
2722,273,52671,4.959602356
2723,273,75173,4.979537487
2724,273,15486,4.964130402
2725,273,120347,4.962554932
2726,273,100098,4.963193417
2727,273,99989,4.992133141
2728,273,55655,4.983523369
2729,273,61955,4.947127342
2730,274,130344,4.975206852
2731,274,7923,4.973596573
2732,274,100981,4.965410709
2733,274,52671,4.96826458
2734,274,110476,4.970914841
2735,274,120347,4.970686913
2736,274,67912,4.995506287
2737,274,99989,4.986981392
2738,274,55655,4.972671509
2739,274,105886,4.996286392
2740,275,33558,4.971386433
2741,275,63514,4.955461502
2742,275,100981,4.957856178
2743,275,75173,4.972260475
2744,275,15486,4.961549759
2745,275,102152,4.962421417
2746,275,19523,4.981214046
2747,275,35248,4.965594769
2748,275,99989,4.958075523
2749,275,105886,4.95075655
2750,276,130344,4.989926338
2751,276,52671,4.97994709
2752,276,11396,4.974761486
2753,276,75173,4.983793259
2754,276,110476,4.978403091
2755,276,15486,4.986763954
2756,276,112012,4.995593548
2757,276,66972,4.981797218
2758,276,99989,4.995628834
2759,276,55655,4.988982201
2760,277,8505,4.95490694
2761,277,52671,4.947535515
2762,277,75173,4.96039629
2763,277,72327,4.952507496
2764,277,38633,4.947528839
2765,277,62949,4.982941628
2766,277,27317,4.963245869
2767,277,123977,4.972173691
2768,277,101338,4.968928337
2769,277,105886,4.967039108
2770,278,58567,4.971930504
2771,278,100981,4.955366135
2772,278,52671,4.981430054
2773,278,75173,4.95433569
2774,278,21850,4.998126984
2775,278,51983,4.959608078
2776,278,66972,4.97137928
2777,278,80795,4.954930305
2778,278,99989,4.964989662
2779,278,105886,4.958952427
2780,279,130344,4.974771023
2781,279,114597,4.956250668
2782,279,100981,4.958274841
2783,279,52671,4.960357666
2784,279,26072,4.971283436
2785,279,85031,4.978661537
2786,279,35248,4.984461784
2787,279,101338,4.964128971
2788,279,99989,4.991848946
2789,279,55655,4.966957092
2790,280,128621,4.96387434
2791,280,7923,4.98370266
2792,280,108424,4.977133751
2793,280,75173,4.959140778
2794,280,117003,4.95394659
2795,280,60928,4.963204384
2796,280,101338,4.965643406
2797,280,99989,4.989744663
2798,280,55655,4.966446877
2799,280,105886,4.957214355
2800,281,130344,4.96835041
2801,281,33558,4.966627121
2802,281,52671,4.979559422
2803,281,9021,4.972215652
2804,281,15486,4.988030434
2805,281,120347,4.974716187
2806,281,76745,4.992886066
2807,281,60928,4.973344803
2808,281,101261,4.966069221
2809,281,55655,4.988870144
2810,282,63514,4.959667206
2811,282,69564,4.972731113
2812,282,63017,4.961682796
2813,282,18137,4.968663692
2814,282,69964,4.98938036
2815,282,132854,4.993541241
2816,282,64089,4.996866226
2817,282,92332,4.96905899
2818,282,125219,4.972929955
2819,282,55655,4.955421925
2820,283,130344,4.972775459
2821,283,76598,4.980153084
2822,283,52671,4.987305164
2823,283,75173,4.976378441
2824,283,110476,4.963427067
2825,283,15486,4.983948231
2826,283,13734,4.992536068
2827,283,27317,4.973390579
2828,283,99989,4.978570461
2829,283,55655,4.962604523
2830,284,75173,4.982787609
2831,284,120347,4.980701923
2832,284,26072,4.95761776
2833,284,122285,4.968033314
2834,284,41496,4.980438232
2835,284,35248,4.982692719
2836,284,58908,4.964131832
2837,284,125219,4.971899986
2838,284,101338,4.976038456
2839,284,99989,4.998514652
2840,285,130344,4.986540318
2841,285,76598,4.955552101
2842,285,8505,4.963216782
2843,285,92523,4.963046551
2844,285,117729,4.953337193
2845,285,38925,4.963954449
2846,285,33921,4.999505043
2847,285,66972,4.992696285
2848,285,99989,4.985835075
2849,285,55655,4.977982998
2850,286,7923,4.97578001
2851,286,33558,4.972960472
2852,286,76598,4.956233025
2853,286,120347,4.9529953
2854,286,17695,4.957581997
2855,286,132606,4.997770309
2856,286,2177,4.975898743
2857,286,114440,4.97154808
2858,286,99989,4.994995594
2859,286,55655,4.977492809
2860,287,95525,4.981537342
2861,287,33558,4.970793724
2862,287,75173,4.97000885
2863,287,72327,4.973283291
2864,287,15486,4.987057209
2865,287,80139,4.992595196
2866,287,35248,4.974740505
2867,287,66972,4.980817795
2868,287,101338,4.974517822
2869,287,99989,4.992747307
2870,288,105433,4.965318203
2871,288,7923,4.9851017
2872,288,100981,4.9793787
2873,288,52671,4.975384235
2874,288,15486,4.968060493
2875,288,120347,4.967562199
2876,288,125219,4.98066473
2877,288,101338,4.977324486
2878,288,99989,4.989302635
2879,288,55655,4.985064507
2880,289,33558,4.954844475
2881,289,114597,4.954228878
2882,289,52671,4.964867115
2883,289,75173,4.959432602
2884,289,110476,4.964990616
2885,289,120956,4.959674358
2886,289,21914,4.987761974
2887,289,73252,4.960330486
2888,289,101338,4.969642639
2889,289,55655,4.958935738
2890,290,7923,4.963080406
2891,290,92523,4.961911201
2892,290,15486,4.994001389
2893,290,120347,4.958465576
2894,290,83902,4.995111942
2895,290,58908,4.963314056
2896,290,122999,4.95734787
2897,290,125219,4.976708412
2898,290,55655,4.990931988
2899,290,105886,4.978024006
2900,291,52671,4.972520351
2901,291,75173,4.974646091
2902,291,37226,4.992152214
2903,291,113736,4.968029976
2904,291,120347,4.983526707
2905,291,34880,4.968587875
2906,291,27317,4.974205971
2907,291,58908,4.969193459
2908,291,99989,4.984015465
2909,291,55655,4.981041908
2910,292,63017,4.965473175
2911,292,75173,4.966068745
2912,292,110476,4.974772453
2913,292,34880,4.966091156
2914,292,132218,4.99653244
2915,292,31165,4.992873669
2916,292,101338,4.9616189
2917,292,99989,4.970883369
2918,292,66069,4.960560322
2919,292,105886,4.982113361
2920,293,7923,4.990346432
2921,293,75173,4.973898411
2922,293,110476,4.966668606
2923,293,120347,4.987399101
2924,293,15916,4.991274357
2925,293,50472,4.999215126
2926,293,122999,4.971123219
2927,293,99989,4.981261253
2928,293,110991,4.974317074
2929,293,55655,4.981086731
2930,294,51340,4.993623734
2931,294,114597,4.974905014
2932,294,52671,4.985699177
2933,294,75173,4.975083828
2934,294,72327,4.962510109
2935,294,110476,4.963480949
2936,294,27317,4.971027374
2937,294,66972,4.980615139
2938,294,99989,4.964737415
2939,294,55655,4.968029022
2940,295,7923,4.969684601
2941,295,100981,4.969305515
2942,295,15635,4.995023727
2943,295,75173,4.972853661
2944,295,40287,4.963210106
2945,295,17695,4.966619968
2946,295,98988,4.996888161
2947,295,114440,4.968444347
2948,295,54702,4.969230175
2949,295,125219,4.971740246
2950,296,114597,4.963114262
2951,296,81177,4.972486019
2952,296,15486,4.961257458
2953,296,30875,4.949376106
2954,296,83902,4.994777203
2955,296,73751,4.97898531
2956,296,35248,4.945493698
2957,296,101338,4.948651314
2958,296,99989,4.959741116
2959,296,55655,4.983521461
2960,297,130344,4.959634781
2961,297,33558,4.954863071
2962,297,52671,4.966920853
2963,297,38633,4.95912075
2964,297,47691,4.998105526
2965,297,85378,4.989474297
2966,297,60928,4.967661381
2967,297,58908,4.954107285
2968,297,99989,4.987383842
2969,297,115038,4.957070827
2970,298,7923,4.982515812
2971,298,30266,4.971384048
2972,298,15486,4.960160255
2973,298,120347,4.96015501
2974,298,26072,4.96470356
2975,298,57032,4.982967377
2976,298,114440,4.976521015
2977,298,101338,4.963624001
2978,298,99989,4.976948738
2979,298,55655,4.991609573
2980,299,130344,4.967926502
2981,299,100981,4.990966797
2982,299,52671,4.970730305
2983,299,75173,4.972176075
2984,299,110476,4.986216545
2985,299,35250,4.97961092
2986,299,27317,4.966296673
2987,299,51983,4.966469765
2988,299,99989,4.985187531
2989,299,55655,4.973237038
2990,300,130344,4.987895966
2991,300,114597,4.97941494
2992,300,75173,4.97953701
2993,300,35250,4.984711647
2994,300,15486,4.986988068
2995,300,73927,4.965443134
2996,300,116204,4.969050407
2997,300,65658,4.985948086
2998,300,99989,4.972608089
2999,300,105886,4.989578247
3000,301,101959,4.99187851
3001,301,7923,4.984359264
3002,301,92523,4.988885403
3003,301,39479,4.9723773
3004,301,17032,4.973188877
3005,301,120347,4.970188618
3006,301,104318,4.969101429
3007,301,114440,4.97719717
3008,301,99989,4.968500614
3009,301,55655,4.985919952
3010,302,130344,4.962776184
3011,302,7923,4.969839096
3012,302,33558,4.976834297
3013,302,63017,4.961870193
3014,302,52671,4.979910374
3015,302,15486,4.976256847
3016,302,120347,4.98609972
3017,302,35248,4.976823807
3018,302,99989,4.993729115
3019,302,55655,4.971223831
3020,303,101274,4.95399332
3021,303,100981,4.9563241
3022,303,52671,4.960113525
3023,303,75173,4.952539921
3024,303,110476,4.956079006
3025,303,35248,4.954250813
3026,303,58908,4.973016739
3027,303,99989,4.997391224
3028,303,55655,4.990979671
3029,303,33039,4.976868153
3030,304,95525,4.959336281
3031,304,52671,4.97121191
3032,304,17032,4.977223873
3033,304,110476,4.966164112
3034,304,35250,4.962151051
3035,304,120347,4.987054825
3036,304,100525,4.996768951
3037,304,27317,4.967571259
3038,304,99989,4.976511955
3039,304,105886,4.973932743
3040,305,130344,4.977682114
3041,305,7923,4.969495773
3042,305,37963,4.98370266
3043,305,114597,4.969534397
3044,305,17032,4.975522041
3045,305,6387,4.972858429
3046,305,69964,4.96850872
3047,305,66996,4.999019146
3048,305,134687,4.991620064
3049,305,99989,4.982636452
3050,306,7923,4.966471195
3051,306,100981,4.985118866
3052,306,75173,4.959271431
3053,306,17032,4.958162308
3054,306,110476,4.965723038
3055,306,15486,4.974246979
3056,306,99878,4.969176769
3057,306,131669,4.965934753
3058,306,51983,4.961348057
3059,306,99989,4.987104416
3060,307,75173,4.982640266
3061,307,110476,4.974117756
3062,307,15486,4.974774837
3063,307,48385,4.992398739
3064,307,131062,4.994410992
3065,307,104318,4.977952003
3066,307,125219,4.976014614
